osm_type,osm_id,amenity,name,cuisine,website,check_date,created_by,changing_table,changing_table:adult,entrance:kerb:height,entrance:ramp,entrance:step_count,entrance:width,phone,wheelchair:turning_circle,addr:housenumber,addr:postcode,addr:street,diet:vegetarian,email,opening_hours,addr:city,addr:country,brand,brand:wikidata,brand:wikipedia,toilets:wheelchair,contact:email,contact:phone,contact:website,addr:unit,internet_access,level,fixme,outdoor_seating,indoor_seating,alt_name,internet_access:fee,payment:cash,payment:contactless,payment:credit_cards,payment:debit_cards,wheelchair,toilets:wheelchair:door_width,toilets:wheelchair:level,takeaway,check_date:diet:vegetarian,check_date:opening_hours,toilets:wheelchair:space_side,operator,OnroerendErfgoed:criteria,fax,heritage,heritage:operator,heritage:website,old_name,ref:OnroerendErfgoed,contact:facebook,contact:instagram,contact:mobile,toilets:wheelchair:accessible_via,wikidata,diet:halal,diet:vegan,payment:cards,source,name:en,name:nl,website:menu,description,disused:amenity,wikipedia,facebook,image,mapillary,addr:housename,smoking,wikimedia_commons,ramp:wheelchair,mobile,capacity,access,comment,opening_hours:signed,restaurant:type:nl,disused:shop,note,delivery,name:fr,name:el,elevator:width,bar,brewery,microbrewery,reservation,start_date,toilets,drive_through,lgbtq:signed,reservation:phone,reservation:website,strapline,survey:date,toilets:access,toilets:wheelchair:space_front,was:cuisine,was:name,was:opening_hours,was:website,check_date:diet:vegan,diet:kosher:certification,self_service,stars,payment:mastercard,payment:visa,currency:XBT,payment:lightning,payment:lightning_contactless,payment:onchain,opening_hours:kitchen,phone:mobile,diet:kosher,branch,diet:healthy,diet:meat,diet:non-vegetarian,diet:organic,payment:maestro,addr:state,food,air_conditioning,changing_table:location,source:geometry:date,source:geometry:ref,shop,elevator:depth,diet:sugar_free,restaurant,url,name:ar,payment:qr_code,name:de,contact:whatsapp,ref:vatin,website:booking,contact:tiktok,opening_hours:takeaway,building,historic,castle_type,building:architecture,building:levels,roof:levels,house,tourism,height,indoor
node,7291615328,restaurant,Sofie's place,,,2023-11-11,,,,,,,,,,1,2000.0,Graanmarkt,,,,Antwerpen,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7291615329,restaurant,De Varkenspoot,,,2023-11-11,,,,0.0,,0.0,0.9,,no,3,2000.0,Graanmarkt,,,,Antwerpen,,,,,no,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7291615331,restaurant,Bourla,,,2023-11-11,,,,,,,,,,7,2000.0,Graanmarkt,,,,,,,,,,,,,,,,,yes,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7310707373,restaurant,Fiera,,https://fiera.be/,,,,,,,,,+32 3 369 23 32,,14,2000.0,Lange Nieuwstraat,,welcome@fiera.be,Tu-Sa 11:00-23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7319350142,restaurant,Salt & Mint,,https://www.saltandmint.be,2023-11-12,,,,,,,,,,21,,Draakstraat,,,,,,,,,,,,,,,0.0,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7340567979,restaurant,Café Imperial,,,,,,,0.0,,3.0,2.0,,yes,,,,,,,,,,,,no,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7415158868,restaurant,Aloha Pokébowl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,2023-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7632570101,restaurant,Simple-Parfait,french;italian,https://simple-parfait.be/,,,yes,,0.0,yes,0.0,0.9,+32 3 685 56 83,yes,"109,109A",2900.0,Villerslei,yes,,"Tu-Fr 12:00-14:30,18:00-22:00",Schoten,,,,,yes,,,,,wlan,,,yes,yes,,,,,yes,yes,yes,,,,,2025-03-23,,,,,,,,,,,,,,,,no,,,,,,"Een kleinschalig restaurant met steeds keuze uit 3 (voor/na)gerechten. Vis,vlees of vegetarisch. Door de fijnschaligheid wordt je persoonlijk benaderd.",,,,,,,,,,,25.0,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gastronomic,,,,,,,,,,,,,,,,,,,
node,7660431857,restaurant,Casa Mia,italian,https://casamia-antwerp.be,2024-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7690795115,restaurant,Boker Tov,coffee_shop;salad;breakfast,https://www.bokertov.be/boker-tov-eilandje/,,,,,,,,,+32 3 291 84 51,,8,2000.0,Zeevaartstraat,,,Mo-Sa 08:00-20:00; Su 10:00-16:00,Antwerpen,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7815095795,restaurant,El Gato Gordo,mexican,,,,,,0.05,,1.0,0.7,,,51,2000.0,Lange Koepoortstraat,,,We-Sa 9:30-17:00,Antwerpen,,,,,,elgatogordo51@gmail.com,+32 484 97 50 08,https://www.elgatogordo.be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7863970849,restaurant,Cosy Kitchen,,https://www.cosykitchen.eu/,,,,,,,,,+32 3 336 00 85,,91,,Liersesteenweg,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7996910129,restaurant,SUSHI EILAND,sushi,,,,,,,,,,,,36A,2000.0,Kempischdok-Westkaai,,,,Antwerpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/SUSHIEILAND/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8024838484,restaurant,Hechi,asian,https://www.hechi.be/,,,,,,,,,+32 3 544 79 99,,4,2030.0,Luithagen-Haven,,info@hechi.be,"Mo-Th 11:30-14:30,17:00-22:30; Fr-Sa 11:30-14:30,17:00-23:00; Su 11:30-23:00",Antwerpen,BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8190551175,restaurant,De GaRDeRoBe,,https://www.openstreetmap.org/node/8190545632,,,,,,,,,+32 495 25 63 51,,29,,Wouwstraat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8308480098,restaurant,Pizza Hut,pizza,https://www.pizzahut.be,2024-07-28,,,,,,,,,,,,,,,,,,Pizza Hut,Q191615,en:Pizza Hut,,,,,,,,,,,,,,,,,,,,only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8435556618,restaurant,Yukinii Antwerpen,japanese,https://www.yukiniiantwerpen.be/,,,,,0.16,no,1.0,1.03,,yes,7,,Statiestraat,,,Mo-Sa 12:00-21:45; Su 16:30-21:45,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yukinii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8443166144,restaurant,Golden Dragon,chinese,https://goldendragon.be,2023-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8655862136,restaurant,Sushi Berchem,japanese,https://www.sushiberchem.be,,,,,,,,,+32 3 337 25 80,,2,2600.0,Passendalestraat,,,,Berchem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/sushiberchem/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8714922600,restaurant,TamTam,,https://www.tamtamberchem.be/,,,,,,,,,+32 3 284 75 32,,53,2600.0,Troyentenhoflaan,,,,Berchem,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8853914979,restaurant,Hotel Franq,french,,,,,,,,,,,,10,2000.0,Kipdorp,,,,,,,,,,,,,,,,,no,yes,,,,,,,,,,,,2023-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8895860944,restaurant,,peruvian,,,,,,,,,,,,54,2000.0,Ankerrui,,,,Antwerpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,8923133374,restaurant,La Monte Carlo City,pizza,https://www.pizzamontecarlocity.be/,,,,,,,,,,,1,2060.0,Huybrechtsstraat,,,,Antwerpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9028949803,restaurant,Latteria,,,,,,,0.02,yes,1.0,1.5,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9046223649,restaurant,Frituur Richard,friture,https://www.frituur-richard.be/,,,,,,,,,+32 3 235 31 98,,119,2140.0,Helmstraat,,,Th-Mo 16:30-22:00; Tu 17:00-22:00; We off,"Borgerhout, Antwerp",,,,,,,,,,,,,no,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9219132691,restaurant,Kiwi's,,https://kiwis.be,2024-02-17,,,,,,,,,,70,,De Wittestraat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9245909117,restaurant,Pizarro,italian;pizza,https://pizarrosliceshop.be/,,,no,no,,,0.0,0.91,+3232969798,no,,2000.0,,no,info@pizarrosliceshop.be,Mo-Fr 12:00-21:00; Sa-Su 12:30-21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9325835564,restaurant,Green Onions,,,,,,,,,,,,,189,2640.0,Liersesteenweg,,,"We-Fr 12:00-22:00; Sa,Su 14:00-22:00",Mortsel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,@green_onions_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-08,,,,,,,,,,chinese,Foek Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9379359917,restaurant,SUMAC Kammenstraat,lebanese,https://yumyum.world/restaurant/sumac/,,,,,0.07,no,1.0,0.9,,yes,29,2000.0,Kammenstraat,,,"Mo-Su 11:45-14:30, 17:45-21:00",,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUMAC Kammenstraat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9444545548,restaurant,Zin,,https://restaurantzin.be/,,,,,,,,,+32 477 25 13 92,,8,,Kerkplein,,reserveren@restaurantzin.be,"Tu-Fr 12:00-14:00,18:00-21:00; Sa 18:00-21:00",,,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9503615273,restaurant,Marché-Couverts,,http://www.marchecouverts.be/,,,no,no,0.05,,1.0,0.9,,no,11,2000.0,Lange Koepoortstraat,no,,,Antwerpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9605940574,restaurant,Marmari,,https://instagram.com/marmari_antwerp/,,,,,,,,,+32 3 283 02 78,,60,2060.0,Ellermanstraat,yes,,"Mo-Tu 11:00-16:00, We-Th 11:00-21:00, Fr 11:00-16:00",Antwerpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9702818489,restaurant,Particolare,italian,,2024-09-15,,,,,,,,,,,,,,,"Su-We off; Th 09:30-16:00; Fr,Sa 09:30-17:00",,,,,,,contact@particolare.be,,https://www.particolare.be/,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/particolare.antwerpen/,https://www.instagram.com/particolare.antwerpen/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9747431918,restaurant,Boëlo,mediterranean,https://www.boena.be,,,,,,,,,,,68,2610.0,Cederlaan,,,,Wilrijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9776478534,restaurant,Bar Bulot,,https://barbulot.be/,,,,,,,,,+32 3 369 25 96,,41,2000.0,Lange Gasthuisstraat,,,,Antwerpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9807240334,restaurant,Dok 54,,https://dok54.be/,,,,,0.09,yes,1.0,0.9,,no,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9868840608,restaurant,JanYa Thai Wok,thai,https://www.janya.be,,,,,,,,,+32 3 284 79 98,,1,,Wisselstraat,,jan@janya.be,"Mo,Th 17:00-21:30; Fr,Sa 12:00-21:30; Su 17:00-21:00; Tu,We off",,,,,,,,,,,,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9889337017,restaurant,Okka,turkish,https://okka.be/,,,,,,,,,+32 3 334 16 61,,,,,,info@okka.be,Su-Fr 09:00-22:00; Sa 09:00-23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,Okka Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,مطعم اوكا,,,,,,,,,,,,,,,,,
node,9924591781,restaurant,Taverne De Grave,,https://www.tavernedegrave.be,,,,,,,,,+32 3 248 11 41,,186,2018.0,Van Schoonbekestraat,,,,Antwerpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9933415749,restaurant,Salad Bar,,,,,,,0.0,,2.0,0.87,,yes,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10029813105,restaurant,Bohm & Berkel,french,https://www.bohmenberkel.be/,,,,,,,,,+32 468 06 04 34,,3,2000.0,Hendrik Conscienceplein,,,We-Su 11:00-23:00,Antwerpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10124858690,restaurant,Little Bún MAS,vietnamese,https://www.bunantwerp.be/little-bun/,,,,,,,0.0,0.95,,,44,,Sint-Aldegondiskaai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10170032017,restaurant,Le Pristine,,http://LePristine.be,,,,,,,,,+32 3 376 33 76,,,2000.0,,,,,,,,,,,,,,,,,,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10170036317,restaurant,Album,,https://albumantwerpen.be,,,,,,,,,+32 3 334 88 59,,,2000.0,,,,Th-Mo 10:00-17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10170170417,restaurant,Mico & Jon,,https://mico-and-jon.com,,,,,,,,,+32 3 711 07 43,,,2000.0,,,,"Th-Fr 18:30-21:00; Su 12:00-15:00; Sa 12:00-14:00, 18:30-21:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10171076417,restaurant,Osaka,,,,,no,no,0.47,no,3.0,2.6,,yes,17,2000.0,Bollandusstraat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,osakaantwerp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10188394507,restaurant,Tihamo,kebab,,,,,,,,,,,,131,2900.0,Paalstraat,,,,Schoten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10257823241,restaurant,Krioyo,,,,,,,,,,,,,107,,Grotesteenweg,,info@krioyo.be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/KRIOYOgastronomie/,https://www.instagram.com/krioyo.be/,+32 488 67 78 68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10310817249,restaurant,Nuova Era,,,2023-01-06,,,,,,,,+32 3 248 96 20,,3,,Graaf van Hoornestraat,,,"12:00-14:30,17:00-23:00",,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10610872085,restaurant,Flisvos,,https://www.timecircus.be/projecten/flisvos,,,,,,,,,,,21,2000.0,Kattendijkdok-Oostkaai,yes,,,Antwerpen,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10624994674,restaurant,Komida,,https://www.uantwerpen.be/nl/studentenleven/eten/vestigingen/campus-drie-eiken/,,,,,,,,,,,1,,Universiteitsplein,,,"Mo-Fr 09:00-16:00; Sa,Su,SH off",,,,,,,,,,Gebouw G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Studentenrestaurant op campus Drie Eiken.,,,,,,,,,,,880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drie Eiken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10701730486,restaurant,Napoli Schoten,pizza,https://pizzerianapolischoten.be/,,,,,,,,,+32 3 293 03 32,,152,2900.0,Paalstraat,,,Mo-Su 16:30-23:30,Schoten,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10721869405,restaurant,Takumi Ramen,ramen,https://takumiramennoodles.com/be/antwerp-centraal/,,,,,,,,,+32 3 361 3526,,37,2018.0,Anneessensstraat,,centraalstation@takumiramen.be,Mo-Sa 12:00-22:00; Su 12:00-21:30,Antwerpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,takumiantwerp3,takumiramenbelgium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Centraal Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10743236303,restaurant,Belair,,https://www.belair-antwerpen.com,,,,,,,,,+32 468 33 32 03,,1,2100.0,Luchthavenlei,,info@belair-antwerp.be,Mo-Th 10:00-21:00; Fr-Su 09:00-21:09,Deurne,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10779278336,restaurant,Instroom,international,,,,,,,,,,,,4,2030.0,Droogdokkenweg,,,"We-Sa 12:00-15:00,18:00-23:00; Su-Tu off",,,,,,,welkom@instroom.academy,,https://instroom.academy/,,,,,no,yes,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/Instroom,,+32 493 26 74 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10779278340,restaurant,Vis van A,seafood,https://vis-van-a.be/,,,,,,,,,+32 3 689 72 89,,100,2000.0,Rijnkaai,,ahoy@vis-van-a.be,"We-Su 08:30-21:00; Mo,Tu off",,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seafood,,,,,,,,,,,,,,,,,,,,,,
